0.000000000000000000e+00 1.122622552756354919e+00
3.003003003003002869e-04 1.122389050446999548e+00
6.006006006006005737e-04 1.122155510469905693e+00
9.009009009009008064e-04 1.121921932825073354e+00
1.201201201201201147e-03 1.121688317512502309e+00
1.501501501501501488e-03 1.121454664532193224e+00
1.801801801801801613e-03 1.121220973884145211e+00
2.102102102102102171e-03 1.120987245568358937e+00
2.402402402402402295e-03 1.120753479584834178e+00
2.702702702702702419e-03 1.120519675933570936e+00
3.003003003003002977e-03 1.120285834614569209e+00
3.303303303303303101e-03 1.120051955627828999e+00
3.603603603603603225e-03 1.119818038973350305e+00
3.903903903903903783e-03 1.119584084651133127e+00
4.204204204204204341e-03 1.119350092661177465e+00
4.504504504504504465e-03 1.119116063003483319e+00
4.804804804804804590e-03 1.118881995678050911e+00
5.105105105105104714e-03 1.118647890684879576e+00
5.405405405405404838e-03 1.118413748023969978e+00
5.705705705705705830e-03 1.118179567695322119e+00
6.006006006006005954e-03 1.117945349698935331e+00
6.306306306306306078e-03 1.117711094034810282e+00
6.606606606606606202e-03 1.117476800702946971e+00
6.906906906906906327e-03 1.117242469703344954e+00
7.207207207207206451e-03 1.117008101036004231e+00
7.507507507507507442e-03 1.116773694700925468e+00
7.807807807807807567e-03 1.116539250698107999e+00
8.108108108108108558e-03 1.116304769027552046e+00
8.408408408408408682e-03 1.116070249689257832e+00
8.708708708708708807e-03 1.115835692683224689e+00
9.009009009009008931e-03 1.115601098009453285e+00
9.309309309309309055e-03 1.115366465667943618e+00
9.609609609609609179e-03 1.115131795658695246e+00
9.909909909909909304e-03 1.114897087981708612e+00
1.021021021021020943e-02 1.114662342636983272e+00
1.051051051051050955e-02 1.114427559624519448e+00
1.081081081081080968e-02 1.114192738944317362e+00
1.111111111111110980e-02 1.113957880596376571e+00
1.141141141141141166e-02 1.113722984580697073e+00
1.171171171171171178e-02 1.113488050897279535e+00
1.201201201201201191e-02 1.113253079546123292e+00
1.231231231231231203e-02 1.113018070527228565e+00
1.261261261261261216e-02 1.112783023840595575e+00
1.291291291291291228e-02 1.112547939486223880e+00
1.321321321321321240e-02 1.112312817464113701e+00
1.351351351351351253e-02 1.112077657774265260e+00
1.381381381381381265e-02 1.111842460416678113e+00
1.411411411411411278e-02 1.111607225391352705e+00
1.441441441441441290e-02 1.111371952698288812e+00
1.471471471471471476e-02 1.111136642337486213e+00
1.501501501501501488e-02 1.110901294308945131e+00
1.531531531531531501e-02 1.110665908612665786e+00
1.561561561561561513e-02 1.110430485248647736e+00
1.591591591591591526e-02 1.110195024216891424e+00
1.621621621621621712e-02 1.109959525517396406e+00
1.651651651651651551e-02 1.109723989150162904e+00
1.681681681681681736e-02 1.109488415115191140e+00
1.711711711711711575e-02 1.109252803412480892e+00
1.741741741741741761e-02 1.109017154042031938e+00
1.771771771771771600e-02 1.108781467003844723e+00
1.801801801801801786e-02 1.108545742297918801e+00
1.831831831831831625e-02 1.108309979924254396e+00
1.861861861861861811e-02 1.108074179882851951e+00
1.891891891891891650e-02 1.107838342173710577e+00
1.921921921921921836e-02 1.107602466796830720e+00
1.951951951951952022e-02 1.107366553752212601e+00
1.981981981981981861e-02 1.107130603039855998e+00
2.012012012012012047e-02 1.106894614659760689e+00
2.042042042042041886e-02 1.106658588611927119e+00
2.072072072072072071e-02 1.106422524896355064e+00
2.102102102102101910e-02 1.106186423513044303e+00
2.132132132132132096e-02 1.105950284461995281e+00
2.162162162162161935e-02 1.105714107743207775e+00
2.192192192192192121e-02 1.105477893356681784e+00
2.222222222222221960e-02 1.105241641302417088e+00
2.252252252252252146e-02 1.105005351580414130e+00
2.282282282282282332e-02 1.104769024190672688e+00
2.312312312312312171e-02 1.104532659133192540e+00
2.342342342342342357e-02 1.104296256407974131e+00
2.372372372372372196e-02 1.104059816015017237e+00
2.402402402402402382e-02 1.103823337954321859e+00
2.432432432432432221e-02 1.103586822225887776e+00
2.462462462462462406e-02 1.103350268829715652e+00
2.492492492492492245e-02 1.103113677765804601e+00
2.522522522522522431e-02 1.102877049034155288e+00
2.552552552552552270e-02 1.102640382634767491e+00
2.582582582582582456e-02 1.102403678567641210e+00
2.612612612612612642e-02 1.102166936832776223e+00
2.642642642642642481e-02 1.101930157430173196e+00
2.672672672672672667e-02 1.101693340359831241e+00
2.702702702702702506e-02 1.101456485621751025e+00
2.732732732732732692e-02 1.101219593215932324e+00
2.762762762762762531e-02 1.100982663142375140e+00
2.792792792792792717e-02 1.100745695401079249e+00
