0.000000000000000000e+00 1.294798801671363853e+00
1.001001001001000992e-03 1.294047806364570397e+00
2.002002002002001985e-03 1.293296993229840375e+00
3.003003003003002977e-03 1.292546362267173787e+00
4.004004004004003969e-03 1.291795913476570190e+00
5.005005005005004962e-03 1.291045646858030027e+00
6.006006006006005954e-03 1.290295562411553076e+00
7.007007007007006946e-03 1.289545660137139782e+00
8.008008008008007939e-03 1.288795940034789478e+00
9.009009009009008931e-03 1.288046402104502608e+00
1.001001001001000992e-02 1.287297046346278950e+00
1.101101101101101092e-02 1.286547872760118505e+00
1.201201201201201191e-02 1.285798881346021716e+00
1.301301301301301290e-02 1.285050072103987917e+00
1.401401401401401389e-02 1.284301445034017330e+00
1.501501501501501488e-02 1.283553000136110178e+00
1.601601601601601588e-02 1.282804737410266682e+00
1.701701701701701513e-02 1.282056656856486176e+00
1.801801801801801786e-02 1.281308758474768883e+00
1.901901901901902059e-02 1.280561042265115024e+00
2.002002002002001985e-02 1.279813508227524377e+00
2.102102102102101910e-02 1.279066156361997164e+00
2.202202202202202183e-02 1.278318986668533164e+00
2.302302302302302456e-02 1.277571999147132376e+00
2.402402402402402382e-02 1.276825193797795022e+00
2.502502502502502307e-02 1.276078570620520880e+00
2.602602602602602580e-02 1.275332129615310395e+00
2.702702702702702853e-02 1.274585870782162900e+00
2.802802802802802778e-02 1.273839794121078617e+00
2.902902902902902704e-02 1.273093899632057768e+00
3.003003003003002977e-02 1.272348187315100354e+00
3.103103103103103250e-02 1.271602657170205930e+00
3.203203203203203175e-02 1.270857309197375162e+00
3.303303303303303101e-02 1.270112143396607385e+00
3.403403403403403027e-02 1.269367159767903042e+00
3.503503503503503647e-02 1.268622358311262133e+00
3.603603603603603572e-02 1.267877739026684436e+00
3.703703703703703498e-02 1.267133301914169952e+00
3.803803803803804118e-02 1.266389046973718679e+00
3.903903903903904044e-02 1.265644974205331064e+00
4.004004004004003969e-02 1.264901083609006438e+00
4.104104104104103895e-02 1.264157375184745247e+00
4.204204204204203821e-02 1.263413848932547268e+00
4.304304304304304440e-02 1.262670504852412723e+00
4.404404404404404366e-02 1.261927342944341612e+00
4.504504504504504292e-02 1.261184363208333492e+00
4.604604604604604912e-02 1.260441565644388806e+00
4.704704704704704837e-02 1.259698950252507332e+00
4.804804804804804763e-02 1.258956517032689515e+00
4.904904904904904689e-02 1.258214265984934688e+00
5.005005005005004615e-02 1.257472197109243073e+00
5.105105105105105234e-02 1.256730310405614892e+00
5.205205205205205160e-02 1.255988605874050146e+00
5.305305305305305086e-02 1.255247083514548612e+00
5.405405405405405705e-02 1.254505743327110290e+00
5.505505505505505631e-02 1.253764585311735402e+00
5.605605605605605557e-02 1.253023609468423727e+00
5.705705705705705483e-02 1.252282815797175486e+00
5.805805805805805409e-02 1.251542204297990457e+00
5.905905905905906028e-02 1.250801774970868641e+00
6.006006006006005954e-02 1.250061527815810258e+00
6.106106106106105880e-02 1.249321462832815088e+00
6.206206206206206499e-02 1.248581580021883353e+00
6.306306306306305731e-02 1.247841879383014829e+00
6.406406406406406351e-02 1.247102360916209518e+00
6.506506506506506970e-02 1.246363024621467641e+00
6.606606606606606202e-02 1.245623870498789199e+00
6.706706706706706822e-02 1.244884898548173746e+00
6.806806806806806054e-02 1.244146108769621728e+00
6.906906906906906674e-02 1.243407501163132922e+00
7.007007007007007293e-02 1.242669075728707551e+00
7.107107107107106525e-02 1.241930832466345613e+00
7.207207207207207145e-02 1.241192771376046888e+00
7.307307307307307764e-02 1.240454892457811376e+00
7.407407407407406996e-02 1.239717195711639075e+00
7.507507507507507616e-02 1.238979681137530209e+00
7.607607607607608236e-02 1.238242348735484777e+00
7.707707707707707467e-02 1.237505198505502557e+00
7.807807807807808087e-02 1.236768230447583550e+00
7.907907907907907319e-02 1.236031444561727755e+00
8.008008008008007939e-02 1.235294840847935616e+00
8.108108108108108558e-02 1.234558419306206467e+00
8.208208208208207790e-02 1.233822179936540753e+00
8.308308308308308410e-02 1.233086122738938251e+00
8.408408408408407642e-02 1.232350247713399183e+00
8.508508508508508261e-02 1.231614554859923327e+00
8.608608608608608881e-02 1.230879044178510906e+00
8.708708708708708113e-02 1.230143715669161475e+00
8.808808808808808732e-02 1.229408569331875700e+00
8.908908908908909352e-02 1.228673605166653138e+00
9.009009009009008584e-02 1.227938823173493788e+00
9.109109109109109204e-02 1.227204223352397650e+00
9.209209209209209823e-02 1.226469805703364946e+00
9.309309309309309055e-02 1.225735570226395454e+00
9.409409409409409675e-02 1.225001516921489619e+00
9.509509509509508907e-02 1.224267645788646774e+00
9.609609609609609526e-02 1.223533956827867364e+00
9.709709709709710146e-02 1.222800450039150943e+00
9.809809809809809378e-02 1.222067125422498401e+00
9.909909909909909997e-02 1.221333982977908628e+00
1.001001001001000923e-01 1.220601022705382510e+00
1.011011011011010985e-01 1.219868244604919383e+00
1.021021021021021047e-01 1.219135648676519690e+00
1.031031031031030970e-01 1.218403234920183431e+00
1.041041041041041032e-01 1.217671003335910385e+00
1.051051051051051094e-01 1.216938953923700550e+00
1.061061061061061017e-01 1.216207086683554150e+00
1.071071071071071079e-01 1.215475401615470963e+00
1.081081081081081141e-01 1.214743898719451209e+00
1.091091091091091064e-01 1.214012577995494668e+00
1.101101101101101126e-01 1.213281439443601339e+00
1.111111111111111049e-01 1.212550483063771445e+00
1.121121121121121111e-01 1.211819708856004985e+00
1.131131131131131173e-01 1.211089116820301514e+00
1.141141141141141097e-01 1.210358706956661479e+00
1.151151151151151159e-01 1.209628479265084877e+00
1.161161161161161082e-01 1.208898433745571266e+00
