5.000000000000000104e-03 5.232649999999999801e-01 1.863999999999999988e-03
1.000000000000000021e-02 8.265240000000000364e-01 2.027000000000000156e-03
5.000000000000000278e-02 1.008280000000000065e+00 1.183999999999999940e-03
1.000000000000000056e-01 1.023900000000000032e+00 9.579999999999999757e-04
2.999999999999999889e-01 1.022829999999999906e+00 5.540000000000000219e-04
5.000000000000000000e-01 1.013789999999999969e+00 4.389999999999999914e-04
