5.000000000000000104e-03 5.174019999999999619e+00 2.539480000000000071e-01
1.000000000000000021e-02 2.592709999999999848e+00 8.477899999999999325e-02
5.000000000000000278e-02 1.456749999999999989e-01 2.208700000000000108e-01
1.000000000000000056e-01 8.936889999999999556e-01 2.446649999999999936e-01
2.000000000000000111e-01 7.024850000000000705e+01 3.899999999999999821e-03
2.999999999999999889e-01 7.332470000000000709e+01 2.736000000000000151e-03
