2.000000000000000111e-01 4.247044691213365253e-01
2.037037037037037202e-01 4.064555456148413182e-01
2.074074074074074292e-01 3.889907513873126499e-01
2.111111111111111105e-01 3.722763935622410703e-01
2.148148148148148195e-01 3.562802269962369595e-01
2.185185185185185286e-01 3.409713920720782165e-01
2.222222222222222376e-01 3.263203551646967626e-01
2.259259259259259467e-01 3.122988516652562274e-01
2.296296296296296280e-01 2.988798314533985256e-01
2.333333333333333370e-01 2.860374067124690223e-01
2.370370370370370461e-01 2.737468019870433200e-01
2.407407407407407551e-01 2.619843063864096266e-01
2.444444444444444642e-01 2.507272278417948530e-01
2.481481481481481455e-01 2.399538493290925001e-01
2.518518518518518823e-01 2.296433869726329235e-01
2.555555555555555358e-01 2.197759499491748481e-01
2.592592592592592449e-01 2.103325021147608997e-01
2.629629629629629539e-01 2.012948252804128979e-01
2.666666666666666630e-01 1.926454840658138601e-01
2.703703703703703720e-01 1.843677922631774269e-01
2.740740740740740811e-01 1.764457806464103662e-01
2.777777777777777901e-01 1.688641661634692204e-01
2.814814814814814992e-01 1.616083224524748618e-01
2.851851851851852082e-01 1.546642516247067889e-01
2.888888888888888618e-01 1.480185572600398181e-01
2.925925925925926263e-01 1.416584185627270676e-01
2.962962962962962798e-01 1.355715656276719472e-01
2.999999999999999889e-01 1.297462557694694374e-01
3.037037037037036979e-01 1.241712508685562516e-01
3.074074074074074070e-01 1.188357956907612339e-01
3.111111111111111160e-01 1.137295971384342380e-01
3.148148148148148251e-01 1.088428043931220779e-01
3.185185185185185341e-01 1.041659899114854015e-01
3.222222222222222432e-01 9.969013123779207897e-02
3.259259259259259522e-01 9.540659359790167049e-02
3.296296296296296058e-01 9.130711324115993455e-02
3.333333333333333703e-01 8.738378149806776130e-02
3.370370370370370239e-01 8.362902952296925874e-02
3.407407407407407329e-01 8.003561369232238543e-02
3.444444444444444420e-01 7.659660163038595204e-02
3.481481481481481510e-01 7.330535883536126729e-02
3.518518518518518601e-01 7.015553588018884346e-02
3.555555555555555136e-01 6.714105616330848236e-02
3.592592592592592782e-01 6.425610418574999316e-02
3.629629629629629317e-01 6.149511433194151250e-02
3.666666666666666963e-01 5.885276013258841643e-02
3.703703703703703498e-01 5.632394398891169690e-02
3.740740740740740589e-01 5.390378733841945380e-02
3.777777777777777679e-01 5.158762124324197534e-02
3.814814814814814770e-01 4.937097738287091198e-02
3.851851851851851860e-01 4.724957943392795595e-02
3.888888888888888951e-01 4.521933482033175383e-02
3.925925925925926041e-01 4.327632681794819219e-02
3.962962962962962576e-01 4.141680699849186603e-02
4.000000000000000222e-01 3.963718799810213994e-02
4.037037037037036757e-01 3.793403659664308647e-02
4.074074074074074403e-01 3.630406709437499629e-02
4.111111111111110938e-01 3.474413497322130506e-02
4.148148148148148029e-01 3.325123083040070621e-02
4.185185185185185119e-01 3.182247457272301128e-02
4.222222222222222210e-01 3.045510986034675668e-02
4.259259259259259300e-01 2.914649878928080029e-02
4.296296296296295836e-01 2.789411680237080179e-02
4.333333333333333481e-01 2.669554781895310674e-02
4.370370370370370017e-01 2.554847957378033121e-02
4.407407407407407662e-01 2.445069915622608003e-02
4.444444444444444198e-01 2.340008874116399074e-02
4.481481481481481288e-01 2.239462150328404635e-02
4.518518518518518379e-01 2.143235770696505157e-02
4.555555555555555469e-01 2.051144096415933801e-02
4.592592592592592560e-01 1.963009465307073709e-02
4.629629629629629650e-01 1.878661849071653137e-02
4.666666666666666741e-01 1.797938525276149280e-02
4.703703703703703831e-01 1.720683763429572966e-02
4.740740740740740367e-01 1.646748524550034273e-02
4.777777777777777457e-01 1.575990173640471476e-02
4.814814814814814548e-01 1.508272204518896868e-02
4.851851851851851638e-01 1.443463976472268186e-02
4.888888888888888729e-01 1.381440462225946679e-02
4.925925925925925819e-01 1.322082006742550039e-02
4.962962962962962910e-01 1.265274096384851922e-02
5.000000000000000000e-01 1.210907137997418136e-02
5.037037037037037646e-01 1.158876247480768347e-02
5.074074074074074181e-01 1.109081047450206393e-02
5.111111111111110716e-01 1.061425473588939981e-02
5.148148148148148362e-01 1.015817589321924355e-02
5.185185185185184897e-01 9.721694084529072452e-03
5.222222222222221433e-01 9.303967254224804195e-03
5.259259259259259078e-01 8.904189528597013237e-03
5.296296296296296724e-01 8.521589661138870633e-03
5.333333333333333259e-01 8.155429544666364591e-03
5.370370370370369795e-01 7.805002787370566436e-03
5.407407407407407440e-01 7.469633350054813090e-03
5.444444444444445086e-01 7.148674241927854313e-03
5.481481481481480511e-01 6.841506272436776066e-03
5.518518518518518157e-01 6.547536856731762424e-03
5.555555555555555802e-01 6.266198872458465449e-03
